mutant_hash,com.fasterxml.jackson.databind.deser.AnySetterTest::testPolymorphic,com.fasterxml.jackson.databind.deser.creators.DelegatingExternalProperty1003Test::testExtrnalPropertyDelegatingCreator,com.fasterxml.jackson.databind.deser.creators.TestCreatorWithPolymorphic113::testSubtypes,com.fasterxml.jackson.databind.deser.creators.TestPolymorphicDelegating::testAbstractDelegateWithCreator,com.fasterxml.jackson.databind.deser.jdk.EnumMapDeserializationTest::testEnumMapAsPolymorphic,com.fasterxml.jackson.databind.deser.jdk.JDKCollectionsDeserTest::testUnmodifiableSet,com.fasterxml.jackson.databind.deser.jdk.MapDeserializationTest::testEnumPolymorphicSerializationTest,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testArraysAsList,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testEmptyList,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testEmptyMap,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testEmptySet,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testSingletonList,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testSingletonMap,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testSingletonSet,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testUnmodifiableList,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testUnmodifiableMap,com.fasterxml.jackson.databind.deser.jdk.TestDefaultForUtilCollections1868::testUnmodifiableSet,com.fasterxml.jackson.databind.ext.TestJava7Types::testPolymorphicPath,com.fasterxml.jackson.databind.introspect.TestAnnotationMerging::testSharedTypeInfo,com.fasterxml.jackson.databind.introspect.TestAnnotationMerging::testSharedTypeInfoWithCtor,com.fasterxml.jackson.databind.jsontype.PolymorphicViaRefTypeTest::testAtomicRefViaDefaultTyping,com.fasterxml.jackson.databind.jsontype.TestAbstractTypeNames::testInnerClassWithType,com.fasterxml.jackson.databind.jsontype.TestEnumTyping::testUntypedEnum,com.fasterxml.jackson.databind.jsontype.TestGenericListSerialization::testSubTypesFor356,com.fasterxml.jackson.databind.jsontype.TestPolymorphicDeserialization676::testDeSerCorrect,com.fasterxml.jackson.databind.jsontype.TestPolymorphicDeserialization676::testDeSerFail,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleArrayField,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleArrayMethod,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleField,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleListField,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleListMethod,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleMapField,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleMapMethod,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleMethod,com.fasterxml.jackson.databind.jsontype.TestScalars::testHeterogenousStringScalars,com.fasterxml.jackson.databind.jsontype.TestScalars::testScalarsViaAbstractType,com.fasterxml.jackson.databind.jsontype.TestScalars::testScalarsWithTyping,com.fasterxml.jackson.databind.jsontype.TestSubtypes::testEmptyBean,com.fasterxml.jackson.databind.jsontype.TestTypedArraySerialization::testIntArray,com.fasterxml.jackson.databind.jsontype.TestTypedArraySerialization::testIntList,com.fasterxml.jackson.databind.jsontype.TestTypedArraySerialization::testStringListAsProp,com.fasterxml.jackson.databind.jsontype.TestTypedContainerSerialization::testIssue508,com.fasterxml.jackson.databind.jsontype.TestTypedSerialization::testInArray,com.fasterxml.jackson.databind.jsontype.TestTypedSerialization::testSimpleClassAsProperty,com.fasterxml.jackson.databind.jsontype.TestTypedSerialization::testTypeAsArray,com.fasterxml.jackson.databind.jsontype.TestTypedSerialization::testTypedMaps,com.fasterxml.jackson.databind.jsontype.TestWithGenerics::testJackson387,com.fasterxml.jackson.databind.jsontype.TestWithGenerics::testJackson430,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMapTest::testMapKeyRefinement1384,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForArrays::testArrayTypingForPrimitiveArrays,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForArrays::testArrayTypingNested,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForArrays::testArrayTypingSimple,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForArrays::testArraysOfArrays,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForArrays::testNodeInArray,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForArrays::testNodeInEmptyArray,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForEnums::testSimpleEnumsAsField,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForEnums::testSimpleEnumsInObjectArray,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForLists::testDateTypes,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForLists::testJackson628,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForLists::testJackson667,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForLists::testListOfLongs,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForLists::testListOfNumbers,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForMaps::testList,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForMaps::testMap,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testAbstractBean,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testBeanAsObject,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testBeanAsObjectUsingAsProperty,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testEnumAsObject,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testEnumMap,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testEnumSet,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testFeature432,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testIssue352,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testJackson311,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testNonFinalBean,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject::testTokenBuffer,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForScalars::testDateScalars,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForScalars::testDefaultTypingWithLong,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForScalars::testNumericScalars,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForScalars::testScalarArrays,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForTreeNodes::testValueAsStringWithDefaultTyping,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForTreeNodes::testValueToTreeWithDefaultTyping,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultWithCreators::testWithCreatorAndJsonValue,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultWithCreators::testWithCreators,com.fasterxml.jackson.databind.node.TestTreeWithType::testIssue353,com.fasterxml.jackson.databind.node.TestTreeWithType::testValueAsStringWithDefaultTyping,com.fasterxml.jackson.databind.node.TestTreeWithType::testValueToTreeWithDefaultTyping,com.fasterxml.jackson.databind.objectid.JSOGDeserialize622Test::testAlterativePolymorphicRoundTrip669,com.fasterxml.jackson.databind.objectid.JSOGDeserialize622Test::testPolymorphicRoundTrip,com.fasterxml.jackson.databind.objectid.ObjectId825Test::testDeserialize,com.fasterxml.jackson.databind.objectid.PolymorphicWithObjectId1551Test::testWithAbstractUsingProp,com.fasterxml.jackson.databind.objectid.TestAbstractWithObjectId::testIssue877,com.fasterxml.jackson.databind.objectid.TestObjectId::testObjectAndTypeId,com.fasterxml.jackson.databind.objectid.TestObjectIdWithEquals::testEqualObjectIdsExternal,com.fasterxml.jackson.databind.objectid.TestObjectIdWithPolymorphic::testIssue811,com.fasterxml.jackson.databind.objectid.TestObjectIdWithPolymorphic::testPolymorphicRoundtrip,com.fasterxml.jackson.databind.seq.PolyMapWriter827Test::testPolyCustomKeySerializer,com.fasterxml.jackson.databind.ser.TestMapSerialization::testMapEntry,com.fasterxml.jackson.databind.ser.TestMapSerialization::testNullJsonInTypedMap691,com.fasterxml.jackson.databind.ser.jdk.CollectionSerializationTest::testStaticList,com.fasterxml.jackson.databind.struct.PojoAsArray646Test::testWithCustomTypeId,com.fasterxml.jackson.databind.struct.TestBackRefsWithPolymorphic::testDeserialize,com.fasterxml.jackson.databind.struct.TestBackRefsWithPolymorphic::testSerialize,com.fasterxml.jackson.databind.type.RecursiveType1658Test::testRecursive1658,n_tests_killing,killed
0999bdaff29564ab12b7d19365a86e40d5ca0d3731b03efe9316f6856aa82e7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0fdc41773ae5942dea05f3eaacd0b70aa22bb99bd9c482b5b4796fd929598ec2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13ceba43158c8e525d897e020bfa10f7b26c7810b52a7918f7d8df2b1c6da122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29a2ccc202fc81c3f870b933f6cbaa531203fb87266afc59c7ce44d7bb2f0f4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2d7e6b7259aa70b6de782326c2c55e84ebec659e064c8866e6ab94ffcd28d4f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2e54d1d2fa9d7c61ad59f7cea00f9655264aad575c933fbd84152beeeef9a929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3d5e7d4ee173bfa2a6f5454349d4ef483f38169c2eca66ee28025a0cc8149152,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,33,1
46fab3c1109e9783a3890d920c8f9f68f015ef5535e8790d1c8cdf2b8cabe8ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497193721f3bef2d2cccb3203148df5648778e621f634a9ae437980bf28961cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4b28b49a929c43289d7a630c7a7d5907d28c4fe0ed82daf0f7a67cf1d632971c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59c79861bd50c39da3f2d1ee90e0bb096cb1f89f3bfe206554bb2820294b88e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
612d7c8e0e3c1d497f3f52576078c17e7225749f0c59e69b3d72324d4d6710aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d14d1b10422b0bfd5f35e06695a23c77637e8c036c8d4285c817a7095710e30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71683f02f4cbf9a24686762b2743f9c60a4e0fb4ce26320f0c3d04c9964ef599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
77deb557da1182cea71d738b4fdbb1bcaa1caeca6756e964f5a882270f78f5b6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,1
7aeb7e2a47cfd564db91edeed3fa28d352d9c071fba77660fa7d15eec9179a28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7d895d3ecab4abf4405eba42e02e225f5cfe5a94e0f2f355daa13176bcce4a24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
