mutant_hash,__ZERO_COVERAGE_CONFIRMED__,n_tests_killing,killed
2b7289155207d1a23c379699d8a6d3522b69a3dd392ff7c05fa7790be86b9495,0,0,0
3d2b16ec7db9bf1a2fb0311477c33a0cf8384c91471db13f4716ba30771eaf11,0,0,0
3ea44bfe215b2db847d85be00a91cc44a72b9d0d98649a7a308ef427c959122c,0,0,0
6585e38ce252215e1d00896bd17a679f754be386a4599387a3a981f3c1fb48c1,0,0,0
7185f9f958c602de1f296dcd00eab24bfec1291498cf493b7e518c36dc95f568,0,0,0
72ceb11ae9f56e6ca8829d6d043014528f2297b036e71c5916aa9f6c228f0d82,0,0,0
7cb5bd9d53bbd5b0b07698e014a773f989b83ba886fbe7958795ef00106ff0fe,0,0,0
83d1b5cb1d302b1ac98684571c74e61da9b5b0264156fc722ca4170532cf2411,0,0,0
97d5c8d9bd43df0db56ea51dd07d639b17e5a6accde5f93563bd0cdf2fe33315,0,0,0
9c1db5f716542e68d824025897fec0f19f7df5bc0fd7f4b360af2494de8558d1,0,0,0
ad4efd85a7549dbf5819634c9a53ebdad79a7a0ca3a63d048f140128aee889eb,0,0,0
c94c312fe099905b54474e1a744cdaca2e0958de004023733b14f9c357dc9c70,0,0,0
d4d6dfc5ed29c2e000e52e2eebb94472b8727a8979d5d1b55f3b4857c73fbeb5,0,0,0
e0983f9864f9839b5ff49ee2c0ed317d9ca6837bdbeb1f7ac651c996ffbf172d,0,0,0
faba7842c900f497d29dddd6d72bc90472741b7ba21ab8e807879b02098caca3,0,0,0
fb22ab96b5a905b78569cce0994ba3776bb426b96e4fc2b599f33027c155f74a,0,0,0
fcbf837e6bb0e9843247c82e39b41311f6f82753225ce3a0d84d869c4cca54f2,0,0,0
