mutant_hash,com.fasterxml.jackson.databind.TestObjectMapperBeanDeserializer::testListBean,com.fasterxml.jackson.databind.TestObjectMapperBeanDeserializer::testSimpleBean,com.fasterxml.jackson.databind.big.TestBiggerData::testRoundTrip,com.fasterxml.jackson.databind.contextual.TestContextualSerialization::testMethodAnnotationInList,com.fasterxml.jackson.databind.convert.TestArrayConversions::testOverflows,com.fasterxml.jackson.databind.convert.TestConvertingSerializer::testClassAnnotationForLists,com.fasterxml.jackson.databind.convert.TestConvertingSerializer::testIssue359,com.fasterxml.jackson.databind.convert.TestConvertingSerializer::testPropertyAnnotationForLists,com.fasterxml.jackson.databind.convert.TestStringConversions::testSimple,com.fasterxml.jackson.databind.deser.TestArrayDeserialization::testBeanArray,com.fasterxml.jackson.databind.deser.TestIgnoredTypes::testListWithMixins,com.fasterxml.jackson.databind.deser.TestMapDeserialization::testEnumPolymorphicSerializationTest,com.fasterxml.jackson.databind.deser.TestParentChildReferences::testIssue693,com.fasterxml.jackson.databind.deser.TestParentChildReferences::testListOfRefs,com.fasterxml.jackson.databind.introspect.TestJacksonAnnotationIntrospector::testSerializeDeserializeWithJaxbAnnotations,com.fasterxml.jackson.databind.introspect.TestNamingStrategyCustom::testWithGetterAsSetter,com.fasterxml.jackson.databind.introspect.TestPOJOPropertiesCollector::testJackson703,com.fasterxml.jackson.databind.jsonschema.TestGenerateJsonSchema::testGeneratingJsonSchema,com.fasterxml.jackson.databind.jsonschema.TestGenerateJsonSchema::testSchemaSerialization,com.fasterxml.jackson.databind.jsonschema.TestReadJsonSchema::testDeserializeSimple,com.fasterxml.jackson.databind.jsontype.TestAbstractContainers::testAbstractLists,com.fasterxml.jackson.databind.jsontype.TestAbstractTypeNames::testEmptyCollection,com.fasterxml.jackson.databind.jsontype.TestAbstractWithObjectId::testIssue877,com.fasterxml.jackson.databind.jsontype.TestDefaultForLists::testDateTypes,com.fasterxml.jackson.databind.jsontype.TestDefaultForLists::testJackson628,com.fasterxml.jackson.databind.jsontype.TestDefaultForLists::testJackson667,com.fasterxml.jackson.databind.jsontype.TestDefaultForLists::testListOfLongs,com.fasterxml.jackson.databind.jsontype.TestDefaultForLists::testListOfNumbers,com.fasterxml.jackson.databind.jsontype.TestDefaultForMaps::testJackson428,com.fasterxml.jackson.databind.jsontype.TestDefaultForMaps::testList,com.fasterxml.jackson.databind.jsontype.TestDefaultForMaps::testMap,com.fasterxml.jackson.databind.jsontype.TestDefaultForObject::testEnumSet,com.fasterxml.jackson.databind.jsontype.TestEnumTyping::testEnumInterfaceList,com.fasterxml.jackson.databind.jsontype.TestEnumTyping::testTagList,com.fasterxml.jackson.databind.jsontype.TestGenericListSerialization::testSubTypesFor356,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleListField,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo::testSimpleListMethod,com.fasterxml.jackson.databind.jsontype.TestTypedArraySerialization::testIntList,com.fasterxml.jackson.databind.jsontype.TestTypedArraySerialization::testListWithPolymorphic,com.fasterxml.jackson.databind.jsontype.TestTypedArraySerialization::testStringListAsObjectWrapper,com.fasterxml.jackson.databind.jsontype.TestTypedArraySerialization::testStringListAsProp,com.fasterxml.jackson.databind.jsontype.TestTypedContainerSerialization::testIssue508,com.fasterxml.jackson.databind.jsontype.TestTypedSerialization::testTypedMaps,com.fasterxml.jackson.databind.jsontype.TestWithGenerics::testJackson387,com.fasterxml.jackson.databind.jsontype.TestWithGenerics::testJackson430,com.fasterxml.jackson.databind.ser.TestBeanSerializer::testModifyCollectionSerializer,com.fasterxml.jackson.databind.ser.TestCollectionSerialization::testBigCollection,com.fasterxml.jackson.databind.ser.TestCollectionSerialization::testCollections,com.fasterxml.jackson.databind.ser.TestCollectionSerialization::testEmptyBeanCollection,com.fasterxml.jackson.databind.ser.TestCollectionSerialization::testEmptyListOrArray,com.fasterxml.jackson.databind.ser.TestCollectionSerialization::testWithIterable,com.fasterxml.jackson.databind.ser.TestCustomSerializers::testCustomLists,com.fasterxml.jackson.databind.ser.TestEnumSerialization::testEnumSet,com.fasterxml.jackson.databind.ser.TestExceptionHandling::testCatchAndRethrow,com.fasterxml.jackson.databind.ser.TestExceptionHandling::testExceptionWithGeneratorMapping,com.fasterxml.jackson.databind.ser.TestExceptionHandling::testExceptionWithMapperAndGenerator,com.fasterxml.jackson.databind.ser.TestExceptionHandling::testExceptionWithSimpleMapper,com.fasterxml.jackson.databind.ser.TestFeatures::testSingleElementCollections,com.fasterxml.jackson.databind.ser.TestGenericTypes::testIssue468b,com.fasterxml.jackson.databind.ser.TestJsonSerialize2::testEmptyInclusion,com.fasterxml.jackson.databind.ser.TestJsonSerialize2::testSerializedAsListWithClassAnnotations,com.fasterxml.jackson.databind.ser.TestJsonSerialize2::testSerializedAsListWithClassSerializer,com.fasterxml.jackson.databind.ser.TestJsonSerialize2::testSerializedAsListWithPropertyAnnotations,com.fasterxml.jackson.databind.ser.TestJsonSerialize2::testSerializedAsListWithPropertyAnnotations2,com.fasterxml.jackson.databind.ser.TestJsonSerialize3::testCustomContentSerializer,com.fasterxml.jackson.databind.ser.TestJsonSerialize::testStaticTypingWithArrayList,com.fasterxml.jackson.databind.ser.TestJsonSerialize::testStaticTypingWithLinkedList,com.fasterxml.jackson.databind.ser.TestJsonValue::testInList,com.fasterxml.jackson.databind.ser.TestMapSerialization::testMapKeyValueSerialization,com.fasterxml.jackson.databind.ser.TestNullProperties::testDefaultForEmptyList,com.fasterxml.jackson.databind.ser.TestRootType::testJackson398,com.fasterxml.jackson.databind.ser.TestTypedRootValueSerialization::testTypedLists,com.fasterxml.jackson.databind.ser.TestUntypedSerialization::testFromArray,com.fasterxml.jackson.databind.struct.TestFormatForCollections::testListAsObject,com.fasterxml.jackson.databind.struct.TestObjectId::testMixedRefsIssue188,com.fasterxml.jackson.databind.struct.TestObjectIdWithEquals::testSimpleEquals,com.fasterxml.jackson.databind.struct.TestObjectIdWithPolymorphic::testIssue811,n_tests_killing,killed
06b3ec54f444749e4f1de3247becfa21feb2134c506f014445116d31c54503c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141e89310bd888c8c196df33ef6af57d29826bd82a6f0914f948bf848c29301e,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,39,1
22753360aa625f297a19f0e60a20d8ad9c859c50fe35aeb6205723060d686c66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
244b5d206930b4c0655ce500f0aab7f4d30bfa6e2d2361432f148be6e41c38e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
271aa08691f7e0531797475d48d77ba178aff41345cb14b259f0a49db9afa0b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2a386f7402d9e8b2d96764b084de09b1104fb2dd60ff99b0e929a2bb12e365ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31c07b50d2372d4e08b60c1ea38c493579b9a85550caddab5beab3693afb5e11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377833233b33cfb3c06d1437fa08887f84c9209fbf06a994c5e7e38284c4d593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ffe23cc8d0e0e7de6361237e2d0b59258d1a0e1ee22d0c84b359ec0547b2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
811c08ed05fdd2993e8be8560b49c0bf9be9e319d8476184fc3eecd6101fe830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
87073f840099c769d49c88897e11446d3fe83ac27b219883f4923b41d202f0ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88d49734330b468636799f5a4c6242dfd9f8db6937942e8ff4c1b31da005ac99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8973c1fe9074b0a2aa6b271c0287838af09ae15363bad1bd2506fed39599c9b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13443ebfb778767f6c427102bd16a6d66d0f18dd69c19db7ac9aadeb8c1922c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a1848c31d41888b3255849d7fa60a9cb641b56b582b531582cef30aa7e6922a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
