mutant_hash,com.google.gson.GsonTypeAdapterTest::testDefaultTypeAdapterThrowsParseException,com.google.gson.GsonTypeAdapterTest::testTypeAdapterProperlyConvertsTypes,com.google.gson.GsonTypeAdapterTest::testTypeAdapterThrowsException,com.google.gson.JsonObjectTest::testReadPropertyWithEmptyStringName,com.google.gson.JsonParserTest::testParseMixedArray,com.google.gson.JsonParserTest::testParseReader,com.google.gson.JsonParserTest::testParseString,com.google.gson.JsonParserTest::testReadWriteTwoObjects,com.google.gson.MixedStreamTest::testReadMixedStreamed,com.google.gson.MixedStreamTest::testReadNulls,com.google.gson.MixedStreamTest::testReaderDoesNotMutateState,com.google.gson.functional.ArrayTest::testArrayOfCollectionDeserialization,com.google.gson.functional.ArrayTest::testArrayOfObjectsWithoutTypeInfoDeserialization,com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsDeserialization,com.google.gson.functional.ArrayTest::testArrayOfPrimitivesWithCustomTypeAdapter,com.google.gson.functional.ArrayTest::testArrayWithoutTypeInfoDeserialization,com.google.gson.functional.ArrayTest::testInvalidArrayDeserialization,com.google.gson.functional.ArrayTest::testNullsInArrayDeserialization,com.google.gson.functional.ArrayTest::testSingleNullInArrayDeserialization,com.google.gson.functional.ArrayTest::testTopLevelArrayOfIntsDeserialization,com.google.gson.functional.CollectionTest::testNullsInListDeserialization,com.google.gson.functional.CollectionTest::testRawCollectionDeserializationNotAlllowed,com.google.gson.functional.CollectionTest::testRawCollectionOfBagOfPrimitivesNotAllowed,com.google.gson.functional.CollectionTest::testSetDeserialization,com.google.gson.functional.CollectionTest::testTopLevelCollectionOfIntegersDeserialization,com.google.gson.functional.CollectionTest::testTopLevelListOfIntegerCollectionsDeserialization,com.google.gson.functional.CollectionTest::testWildcardCollectionField,com.google.gson.functional.CollectionTest::testWildcardPrimitiveCollectionDeserilaization,com.google.gson.functional.ConcurrencyTest::testMultiThreadDeserialization,com.google.gson.functional.ConcurrencyTest::testSingleThreadDeserialization,com.google.gson.functional.CustomDeserializerTest::testCustomDeserializerReturnsNull,com.google.gson.functional.CustomDeserializerTest::testCustomDeserializerReturnsNullForArrayElements,com.google.gson.functional.CustomDeserializerTest::testCustomDeserializerReturnsNullForArrayElementsForArrayField,com.google.gson.functional.CustomDeserializerTest::testCustomDeserializerReturnsNullForPrimitiveFields,com.google.gson.functional.CustomDeserializerTest::testCustomDeserializerReturnsNullForTopLevelObject,com.google.gson.functional.CustomDeserializerTest::testCustomDeserializerReturnsNullForTopLevelPrimitives,com.google.gson.functional.CustomDeserializerTest::testJsonTypeFieldBasedDeserialization,com.google.gson.functional.CustomTypeAdaptersTest::testCustomDeserializerForLong,com.google.gson.functional.CustomTypeAdaptersTest::testCustomDeserializers,com.google.gson.functional.CustomTypeAdaptersTest::testCustomNestedDeserializers,com.google.gson.functional.CustomTypeAdaptersTest::testEnsureCustomDeserializerNotInvokedForNullValues,com.google.gson.functional.DefaultTypeAdaptersTest::testBadValueForBigDecimalDeserialization,com.google.gson.functional.DefaultTypeAdaptersTest::testBigDecimalFieldDeserialization,com.google.gson.functional.DefaultTypeAdaptersTest::testBigIntegerFieldDeserialization,com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarDeserialization,com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarDeserialization,com.google.gson.functional.DefaultTypeAdaptersTest::testPropertiesDeserialization,com.google.gson.functional.EnumTest::testClassWithEnumFieldDeserialization,com.google.gson.functional.EscapingTest::testEscapingObjectFields,com.google.gson.functional.EscapingTest::testGsonAcceptsEscapedAndNonEscapedJsonDeserialization,com.google.gson.functional.ExposeFieldsTest::testExposeAnnotationDeserialization,com.google.gson.functional.ExposeFieldsTest::testNoExposedFieldDeserialization,com.google.gson.functional.InheritanceTest::testSubClassDeserialization,com.google.gson.functional.InheritanceTest::testSubInterfacesOfCollectionDeserialization,com.google.gson.functional.InstanceCreatorTest::testInstanceCreatorReturnsBaseType,com.google.gson.functional.InstanceCreatorTest::testInstanceCreatorReturnsSubTypeForField,com.google.gson.functional.InstanceCreatorTest::testInstanceCreatorReturnsSubTypeForTopLevelObject,com.google.gson.functional.JsonParserTest::testChangingCustomTreeAndDeserializing,com.google.gson.functional.MapTest::testMapDeserialization,com.google.gson.functional.MapTest::testMapDeserializationWithNullKey,com.google.gson.functional.MapTest::testMapDeserializationWithNullValue,com.google.gson.functional.MapTest::testMapDeserializationWithWildcardValues,com.google.gson.functional.MapTest::testMapOfMapDeserialization,com.google.gson.functional.MapTest::testMapStandardSubclassDeserialization,com.google.gson.functional.MapTest::testParameterizedMapSubclassDeserialization,com.google.gson.functional.MapTest::testReadMapsWithEmptyStringKey,com.google.gson.functional.NamingPolicyTest::testGsonWithSerializedNameFieldNamingPolicyDeserialization,com.google.gson.functional.NullObjectAndFieldTest::testCustomTypeAdapterPassesNullDesrialization,com.google.gson.functional.NullObjectAndFieldTest::testExplicitDeserializationOfNulls,com.google.gson.functional.NullObjectAndFieldTest::testExplicitNullSetsFieldToNullDuringDeserialization,com.google.gson.functional.NullObjectAndFieldTest::testNullWrappedPrimitiveMemberDeserialization,com.google.gson.functional.NullObjectAndFieldTest::testTopLevelNullObjectDeserialization,com.google.gson.functional.ObjectTest::testArrayOfArraysDeserialization,com.google.gson.functional.ObjectTest::testArrayOfObjectsDeserialization,com.google.gson.functional.ObjectTest::testBagOfPrimitiveWrappersDeserialization,com.google.gson.functional.ObjectTest::testBagOfPrimitivesDeserialization,com.google.gson.functional.ObjectTest::testClassWithTransientFieldsDeserialization,com.google.gson.functional.ObjectTest::testClassWithTransientFieldsDeserializationTransientFieldsPassedInJsonAreIgnored,com.google.gson.functional.ObjectTest::testInnerClassDeserialization,com.google.gson.functional.ObjectTest::testJsonInMixedQuotesDeserialization,com.google.gson.functional.ObjectTest::testJsonInSingleQuotesDeserialization,com.google.gson.functional.ObjectTest::testNestedDeserialization,com.google.gson.functional.ObjectTest::testNullArraysDeserialization,com.google.gson.functional.ObjectTest::testNullFieldsDeserialization,com.google.gson.functional.ObjectTest::testNullObjectFieldsDeserialization,com.google.gson.functional.ObjectTest::testNullPrimitiveFieldsDeserialization,com.google.gson.functional.ObjectTest::testObjectFieldNamesWithoutQuotesDeserialization,com.google.gson.functional.ObjectTest::testPrimitiveArrayInAnObjectDeserialization,com.google.gson.functional.ObjectTest::testPrivateNoArgConstructorDeserialization,com.google.gson.functional.ObjectTest::testStringFieldWithEmptyValueDeserialization,com.google.gson.functional.ObjectTest::testStringFieldWithNumberValueDeserialization,com.google.gson.functional.ParameterizedTypesTest::testDeepParameterizedTypeDeserialization,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeDeserialization,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeGenericArraysDeserialization,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithReaderDeserialization,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypeWithVariableTypeDeserialization,com.google.gson.functional.ParameterizedTypesTest::testParameterizedTypesWithCustomDeserializer,com.google.gson.functional.ParameterizedTypesTest::testTypesWithMultipleParametersDeserialization,com.google.gson.functional.ParameterizedTypesTest::testVariableTypeArrayDeserialization,com.google.gson.functional.ParameterizedTypesTest::testVariableTypeDeserialization,com.google.gson.functional.ParameterizedTypesTest::testVariableTypeFieldsAndGenericArraysDeserialization,com.google.gson.functional.PrimitiveTest::testBadValueForBigIntegerDeserialization,com.google.gson.functional.PrimitiveTest::testBigDecimalAsStringRepresentationDeserialization,com.google.gson.functional.PrimitiveTest::testBigDecimalDeserialization,com.google.gson.functional.PrimitiveTest::testBigDecimalInASingleElementArrayDeserialization,com.google.gson.functional.PrimitiveTest::testBigDecimalInfinityDeserializationNotSupported,com.google.gson.functional.PrimitiveTest::testBigDecimalNaNDeserializationNotSupported,com.google.gson.functional.PrimitiveTest::testBigDecimalNegativeInfinityDeserializationNotSupported,com.google.gson.functional.PrimitiveTest::testBigDecimalNoFractAsStringRepresentationDeserialization,com.google.gson.functional.PrimitiveTest::testBigDecimalPreservePrecisionDeserialization,com.google.gson.functional.PrimitiveTest::testBigIntegerDeserialization,com.google.gson.functional.PrimitiveTest::testBigIntegerInASingleElementArrayDeserialization,com.google.gson.functional.PrimitiveTest::testDeserializePrimitiveWrapperAsObjectField,com.google.gson.functional.PrimitiveTest::testDoubleAsStringRepresentationDeserialization,com.google.gson.functional.PrimitiveTest::testDoubleInfinityDeserialization,com.google.gson.functional.PrimitiveTest::testDoubleNaNDeserialization,com.google.gson.functional.PrimitiveTest::testDoubleNoFractAsStringRepresentationDeserialization,com.google.gson.functional.PrimitiveTest::testFloatInfinityDeserialization,com.google.gson.functional.PrimitiveTest::testFloatNaNDeserialization,com.google.gson.functional.PrimitiveTest::testLargeDoubleDeserialization,com.google.gson.functional.PrimitiveTest::testNegativeInfinityDeserialization,com.google.gson.functional.PrimitiveTest::testNegativeInfinityFloatDeserialization,com.google.gson.functional.PrimitiveTest::testNumberDeserialization,com.google.gson.functional.PrimitiveTest::testOverridingDefaultPrimitiveSerialization,com.google.gson.functional.PrimitiveTest::testPrimitiveBooleanAutoboxedDeserialization,com.google.gson.functional.PrimitiveTest::testPrimitiveBooleanAutoboxedInASingleElementArrayDeserialization,com.google.gson.functional.PrimitiveTest::testPrimitiveClassLiteral,com.google.gson.functional.PrimitiveTest::testPrimitiveDoubleAutoboxedDeserialization,com.google.gson.functional.PrimitiveTest::testPrimitiveDoubleAutoboxedInASingleElementArrayDeserialization,com.google.gson.functional.PrimitiveTest::testPrimitiveIntegerAutoboxedDeserialization,com.google.gson.functional.PrimitiveTest::testPrimitiveIntegerAutoboxedInASingleElementArrayDeserialization,com.google.gson.functional.PrimitiveTest::testPrimitiveLongAutoboxedDeserialization,com.google.gson.functional.PrimitiveTest::testPrimitiveLongAutoboxedInASingleElementArrayDeserialization,com.google.gson.functional.PrimitiveTest::testReallyLongValuesDeserialization,com.google.gson.functional.PrimitiveTest::testSmallValueForBigDecimalDeserialization,com.google.gson.functional.PrimitiveTest::testSmallValueForBigIntegerDeserialization,com.google.gson.functional.ReadersWritersTest::testReadWriteTwoObjects,com.google.gson.functional.ReadersWritersTest::testReaderForDeserialization,com.google.gson.functional.ReadersWritersTest::testTopLevelNullObjectDeserializationWithReader,com.google.gson.functional.ReadersWritersTest::testTopLevelNullObjectDeserializationWithReaderAndSerializeNulls,com.google.gson.functional.SecurityTest::testJsonWithNonExectuableTokenWithConfiguredGsonDeserialization,com.google.gson.functional.SecurityTest::testJsonWithNonExectuableTokenWithRegularGsonDeserialization,com.google.gson.functional.SecurityTest::testNonExecutableJsonDeserialization,com.google.gson.functional.TypeVariableTest::testSingle,com.google.gson.functional.UncategorizedTest::testInvalidJsonDeserializationFails,com.google.gson.functional.VersioningTest::testIgnoreLaterVersionClassDeserialization,com.google.gson.functional.VersioningTest::testVersionedClassesDeserialization,com.google.gson.functional.VersioningTest::testVersionedGsonMixingSinceAndUntilDeserialization,com.google.gson.functional.VersioningTest::testVersionedGsonWithUnversionedClassesDeserialization,com.google.gson.functional.VersioningTest::testVersionedUntilDeserialization,com.google.gson.stream.JsonReaderTest::testBooleans,com.google.gson.stream.JsonReaderTest::testDoubles,com.google.gson.stream.JsonReaderTest::testHelloWorld,com.google.gson.stream.JsonReaderTest::testIntegersWithFractionalPartSpecified,com.google.gson.stream.JsonReaderTest::testLenientComments,com.google.gson.stream.JsonReaderTest::testLenientMultipleTopLevelValues,com.google.gson.stream.JsonReaderTest::testLenientNameValueSeparator,com.google.gson.stream.JsonReaderTest::testLenientNonFiniteDoubles,com.google.gson.stream.JsonReaderTest::testLenientPartialNonExecutePrefix,com.google.gson.stream.JsonReaderTest::testLenientSemicolonDelimitedArray,com.google.gson.stream.JsonReaderTest::testLenientSemicolonDelimitedNameValuePair,com.google.gson.stream.JsonReaderTest::testLenientTopLevelValueType,com.google.gson.stream.JsonReaderTest::testLenientUnnecessaryArraySeparators,com.google.gson.stream.JsonReaderTest::testLenientUnquotedNames,com.google.gson.stream.JsonReaderTest::testLenientUnquotedStrings,com.google.gson.stream.JsonReaderTest::testLongs,com.google.gson.stream.JsonReaderTest::testMissingValue,com.google.gson.stream.JsonReaderTest::testMixedCaseLiterals,com.google.gson.stream.JsonReaderTest::testNextFailuresDoNotAdvance,com.google.gson.stream.JsonReaderTest::testNoTopLevelObject,com.google.gson.stream.JsonReaderTest::testNullLiteralIsNotAString,com.google.gson.stream.JsonReaderTest::testNumberWithOctalPrefix,com.google.gson.stream.JsonReaderTest::testPrematureEndOfInput,com.google.gson.stream.JsonReaderTest::testPrematurelyClosed,com.google.gson.stream.JsonReaderTest::testReadArray,com.google.gson.stream.JsonReaderTest::testSkipObject,com.google.gson.stream.JsonReaderTest::testStrictNonExecutePrefix,com.google.gson.stream.JsonReaderTest::testStrictNonFiniteDoubles,com.google.gson.stream.JsonReaderTest::testStrictSemicolonDelimitedArray,com.google.gson.stream.JsonReaderTest::testStrictSemicolonDelimitedNameValuePair,com.google.gson.stream.JsonReaderTest::testStrictTopLevelValueType,com.google.gson.stream.JsonReaderTest::testStrictUnnecessaryArraySeparators,com.google.gson.stream.JsonReaderTest::testStrictUnquotedStrings,n_tests_killing,killed
0eb964b0aa0fa0830d7fc7f40b29082094bf5d90eba30b32ba24a983f816babf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19010e2ec3b71e6d774137e2b8b61eb77ed99ddf080ef5953118ec43afd86039,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,147,1
1c477076d153533784c2da741c7f16f9b37867e4a950aaa4417c1aabe35ff7de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cb5aef62d83b5f7aa11af6b40467c718b73e32f891a190346fc74fadbc797b2,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,130,1
279390d87da94b5d5b01412fe9b4556160934061627179a192b92af8157801c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29f72920b3dd30c8629172d8fa9ec0721a9453f3c76c82914f0f694a9099a257,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,132,1
3ca1471857b3c32afbb1417b8d5e3f263ded4525bd80815eac365f5051bcfe9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fd7b805887c6eff9ff77b6bac3e753f0d6e5f31bf84ef4f212f4965530c620a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003e13993c02169a4eaf976817cf2d76df50f76c05d13c1de9568fbbcd338d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42bf8297acb81593047248520a7b71f2091773e44f116699361e418af7d77d0a,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,143,1
555e63d0e1d9be00c8923cbe57bab6a5de5b399c87a6d07df2a0a4c3e1a24729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570bd58f941b50a5ce0d0f8e83d1a2f991d0129b58aff41f6e69419dc698bf9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578bfdb5a242ea73afad93b80f4765cea8a542b66a3ddc41dea9028c0b4f80f1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,118,1
6845625bfa70a27659417a6010585d7f40f59ce46b64f63fcf87f81f8171e635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
69505493885dae388dbcae611b49fe3c7fcb0868d11f4ee63facf7a61f686bca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7a3bfdf5aeaa0ebaf88e2f52e68e8c6665d2cd60e1f49c62b8217d730cd23fae,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,130,1
