mutant_hash,org.jsoup.integration.ParseTest::testBaidu,org.jsoup.integration.ParseTest::testBaiduVariant,org.jsoup.integration.ParseTest::testGoogleSearchIpod,org.jsoup.integration.ParseTest::testHtml5Charset,org.jsoup.integration.ParseTest::testNewsHomepage,org.jsoup.integration.ParseTest::testNytArticle,org.jsoup.integration.ParseTest::testSmhBizArticle,org.jsoup.integration.ParseTest::testYahooArticle,org.jsoup.integration.ParseTest::testYahooJp,org.jsoup.nodes.DocumentTest::setTextPreservesDocumentStructure,org.jsoup.nodes.DocumentTest::testClone,org.jsoup.nodes.DocumentTest::testTitles,org.jsoup.nodes.ElementTest::after,org.jsoup.nodes.ElementTest::before,org.jsoup.nodes.ElementTest::dataset,org.jsoup.nodes.ElementTest::parentlessToString,org.jsoup.nodes.ElementTest::testAddNewElement,org.jsoup.nodes.ElementTest::testAddNewHtml,org.jsoup.nodes.ElementTest::testAppendRowToTable,org.jsoup.nodes.ElementTest::testBrHasSpace,org.jsoup.nodes.ElementTest::testClassUpdates,org.jsoup.nodes.ElementTest::testClone,org.jsoup.nodes.ElementTest::testContainerOutput,org.jsoup.nodes.ElementTest::testElementSiblingIndex,org.jsoup.nodes.ElementTest::testEmptyElementFormatHtml,org.jsoup.nodes.ElementTest::testGetChildText,org.jsoup.nodes.ElementTest::testGetElementsWithAttributeDash,org.jsoup.nodes.ElementTest::testGetParents,org.jsoup.nodes.ElementTest::testHasText,org.jsoup.nodes.ElementTest::testHtmlContainsOuter,org.jsoup.nodes.ElementTest::testPrependNewHtml,org.jsoup.nodes.ElementTest::testPrependRowToTable,org.jsoup.nodes.ElementTest::testSetText,org.jsoup.nodes.ElementTest::testTagNameSet,org.jsoup.nodes.ElementTest::testWrap,org.jsoup.nodes.ElementTest::testWrapWithRemainder,org.jsoup.nodes.NodeTest::absHandlesRelativeQuery,org.jsoup.nodes.NodeTest::after,org.jsoup.nodes.NodeTest::before,org.jsoup.nodes.NodeTest::handlesAbsOnImage,org.jsoup.nodes.NodeTest::handlesAbsPrefix,org.jsoup.nodes.NodeTest::handlesAbsPrefixOnHasAttr,org.jsoup.nodes.NodeTest::literalAbsPrefix,org.jsoup.nodes.NodeTest::ownerDocument,org.jsoup.nodes.NodeTest::testRemove,org.jsoup.nodes.NodeTest::testReplace,org.jsoup.nodes.TextNodeTest::testSplitAnEmbolden,org.jsoup.nodes.TextNodeTest::testSplitText,org.jsoup.nodes.TextNodeTest::testTextBean,org.jsoup.parser.AttributeParseTest::strictAttributeUnescapes,org.jsoup.parser.ParserTest::doesNotCreateImplicitLists,org.jsoup.parser.ParserTest::emptyTdTag,org.jsoup.parser.ParserTest::findsCharsetInMalformedMeta,org.jsoup.parser.ParserTest::handlesBaseWithoutHref,org.jsoup.parser.ParserTest::handlesBlocksInDefinitions,org.jsoup.parser.ParserTest::handlesInvalidStartTags,org.jsoup.parser.ParserTest::handlesJavadocFont,org.jsoup.parser.ParserTest::handlesKnownEmptyBlocks,org.jsoup.parser.ParserTest::handlesMultiClosingBody,org.jsoup.parser.ParserTest::handlesSolidusInA,org.jsoup.parser.ParserTest::handlesSpanInTbody,org.jsoup.parser.ParserTest::handlesTextArea,org.jsoup.parser.ParserTest::handlesUnclosedDefinitionLists,org.jsoup.parser.ParserTest::handlesUnknownTags,org.jsoup.parser.ParserTest::parsesBodyFragment,org.jsoup.parser.ParserTest::parsesUnterminatedOption,org.jsoup.parser.ParserTest::parsesUnterminatedTextarea,org.jsoup.select.ElementsTest::absAttr,org.jsoup.select.ElementsTest::after,org.jsoup.select.ElementsTest::attr,org.jsoup.select.ElementsTest::attributes,org.jsoup.select.ElementsTest::before,org.jsoup.select.ElementsTest::classes,org.jsoup.select.ElementsTest::empty,org.jsoup.select.ElementsTest::eq,org.jsoup.select.ElementsTest::filter,org.jsoup.select.ElementsTest::hasAbsAttr,org.jsoup.select.ElementsTest::hasAttr,org.jsoup.select.ElementsTest::hasText,org.jsoup.select.ElementsTest::html,org.jsoup.select.ElementsTest::is,org.jsoup.select.ElementsTest::not,org.jsoup.select.ElementsTest::outerHtml,org.jsoup.select.ElementsTest::parents,org.jsoup.select.ElementsTest::remove,org.jsoup.select.ElementsTest::setHtml,org.jsoup.select.ElementsTest::tagNameSet,org.jsoup.select.ElementsTest::text,org.jsoup.select.ElementsTest::val,org.jsoup.select.ElementsTest::wrap,org.jsoup.select.SelectorTest::adjacentSiblings,org.jsoup.select.SelectorTest::adjacentSiblingsWithId,org.jsoup.select.SelectorTest::and,org.jsoup.select.SelectorTest::caseInsensitive,org.jsoup.select.SelectorTest::containsOwn,org.jsoup.select.SelectorTest::deeperDescendant,org.jsoup.select.SelectorTest::descendant,org.jsoup.select.SelectorTest::generalSiblings,org.jsoup.select.SelectorTest::matchesOwn,org.jsoup.select.SelectorTest::mixCombinator,org.jsoup.select.SelectorTest::mixCombinatorGroup,org.jsoup.select.SelectorTest::multiChildDescent,org.jsoup.select.SelectorTest::notAdjacent,org.jsoup.select.SelectorTest::notAll,org.jsoup.select.SelectorTest::notClass,org.jsoup.select.SelectorTest::notParas,org.jsoup.select.SelectorTest::parentChildElement,org.jsoup.select.SelectorTest::parentChildStar,org.jsoup.select.SelectorTest::parentWithClassChild,org.jsoup.select.SelectorTest::testAllElements,org.jsoup.select.SelectorTest::testAllWithClass,org.jsoup.select.SelectorTest::testByAttribute,org.jsoup.select.SelectorTest::testByAttributeRegex,org.jsoup.select.SelectorTest::testByAttributeRegexCharacterClass,org.jsoup.select.SelectorTest::testByAttributeRegexCombined,org.jsoup.select.SelectorTest::testByAttributeStarting,org.jsoup.select.SelectorTest::testByClass,org.jsoup.select.SelectorTest::testById,org.jsoup.select.SelectorTest::testByTag,org.jsoup.select.SelectorTest::testCharactersInIdAndClass,org.jsoup.select.SelectorTest::testCombinedWithContains,org.jsoup.select.SelectorTest::testGroupOr,org.jsoup.select.SelectorTest::testGroupOrAttribute,org.jsoup.select.SelectorTest::testMatches,org.jsoup.select.SelectorTest::testNamespacedTag,org.jsoup.select.SelectorTest::testNestedHas,org.jsoup.select.SelectorTest::testPseudoBetween,org.jsoup.select.SelectorTest::testPseudoCombined,org.jsoup.select.SelectorTest::testPseudoContains,org.jsoup.select.SelectorTest::testPseudoEquals,org.jsoup.select.SelectorTest::testPseudoGreaterThan,org.jsoup.select.SelectorTest::testPseudoHas,org.jsoup.select.SelectorTest::testPseudoLessThan,org.jsoup.select.SelectorTest::testPsuedoContainsWithParentheses,org.jsoup.select.SelectorTest::testRelaxedTags,org.jsoup.select.SelectorTest::testSupportsLeadingCombinator,n_tests_killing,killed
0a08d8553fd7b969bc99155b2a512c67deb23e023c99b8b992bb4fe64e0df0b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ff2246f832ce0cb0d08b76f260995c4af94d7772509531571050ce3db699eef,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,1
14b6037eb2f45fac491a708be154baa56063a4b6097d295b3b4ed42a4f521fc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e8dd603899863ceb8c8814cde6f843b89556990c5bbd1e11f0bfd0ba75dce6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,1
34b3fcc0ab028030acecefdf5d7dbe15234f35bf7d1d6d134e0cd552b8049c72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,136,1
4945655febd61233161024d1313edb04045835df07bc8ad2cd90be0ca6a261a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4facaaa7bd376bb1ff1104e130f6851638c24a8ebe87828f9b8e8953721636e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
590ef27dd59b7a2c207cca6da572268ae0ce7015ca4984bc4191da0424f45656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,129,1
5fb7d6346651ee28157cc584f9a3fd7a9af26a87507af1e2fd6a20dbc233f4c9,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,1
69dc01fd8936422f67d37c9aefdf82dc7f2fe84b92dbfba5d131f8dcbd8612ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
