mutant_hash,__ZERO_COVERAGE_CONFIRMED__,n_tests_killing,killed
052c7c3ab704aa18bec006a10953795d3de720fe50b367298fb1711b7647453b,0,0,0
09d8bb8bc6a6ed0579e472be84084d06a6d15979c574684c435506934d800f96,0,0,0
0de8f4e0f1e3854a2fe4c6bba2386a86a77910f9c2d85393b20373d5b10db4bd,0,0,0
1b1609ce64677e38bcdb26ce03ee1dca99e9169f5f98677c886aa04f3e2c6407,0,0,0
2a85346f50199a196763ab7da731e69e36153db6c80d0b13037754d73e2adfcd,0,0,0
3880f4e934ae5d2f02efc79d343143735e34828073c6a493981cb7d811ee712d,0,0,0
3aad37031ded420c97b42eafda3670a7e5a739153d224168ae49e704c5cc61b6,0,0,0
3e38282a1647e723da24cc421741914e80816108c14a7b4b45631aa465cc26be,0,0,0
479cd52c17e6b77360ec9e96f163a60e468bbe8337727c99b066e24164308205,0,0,0
5eeb28bc4c397f6218caf2d0050dd3513e0bcc8b52408fc7714783b9469b6883,0,0,0
7253c5e92c9f3dbfe7f718a4fdc0cbb5b8c625399c98a263597ee076b9e8a058,0,0,0
7fd9e070da75ed8f083f4d8c596512abda1131dd5775918e8fb715b3dd6720a5,0,0,0
81c7981dc8588349dcbd4d97458536c83b17791352ac9a0c1716b4c5ef00f88f,0,0,0
8745c5dcb640fc3a38612a6088aca5de32ed200b277a2bb3747b191c6fb02256,0,0,0
9f1ca0232a5fb5fc45d28e2abd2935bfacb51ae8befcc052f421a82bc987fcab,0,0,0
a19919f8b43e922bb5713df0e17cea47526cd3a80d7d2750ed70910b6f06870b,0,0,0
a1ba2f75bcaae564dd42c70f379aae68b0f59b27a46e200955f99bf2f405a2bd,0,0,0
ac8bd10c5d4019c795bb7f1e0cc17cb32e3fe87e032e9e4ed57aea5ecc3051f8,0,0,0
b6f4f86b6a16d1d0e98c929570d5ed7b0c27afb90fc3958f8abcd45bb2fa0647,0,0,0
b9a4042e75c4f6a84975830c2817614bda26922a09c063e738d5045d90643e4a,0,0,0
bc363a952dc00bed8cac52511af60ddb6e40be5039acd39abd2f1d978ad9da68,0,0,0
bf5e349f5f95bb9076826196167dabd410d0113dd6b44aa821602846249feb38,0,0,0
cb59d3768dd35173fa92e71d5feecec6fb7e48daed18263296206fe7f07aea4b,0,0,0
cd8574ed6748361c5b0aa45683803fadd673ea73f56548cbb081a0c95a6c036b,0,0,0
e1a7210e2228292d4ab980e3ec39557fd0df305b5ddbb70a9117398db851c913,0,0,0
ea4704608631fb9428d759b82ce9dfbed8be408194a5d509d07b302d37df94ff,0,0,0
ead51d9e0019f0ab4976a0d416f4a0617083f9a516b55815e663a636d48bbcf1,0,0,0
f72d30b39d3f866a0fe1986b722b1903feb1beab77b3e90dbc199559cc8b203e,0,0,0
