project,subject_id,run_name,target_id,function_name,mutant_id,mutant_hash,build_status,test_status,killed,stored_killed,executable,target_test_count,executed_test_count,failing_test_count,error_test_count,skipped_test_count,not_run_test_count,test_results_source,log_path,test_name,eligible,executed,outcome,duration_ms,failure_type,message,worker_id,execution_index
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m01,827036077a3c51b5ab6a7d7ff8b24b85677d07701b0b474fd056f761767610f6,SUCCESS,FAIL,True,True,True,3,3,1,0,0,0,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m01.log,org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testDrawWithNullInfo,True,True,PASS,,,,1,1
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m01,827036077a3c51b5ab6a7d7ff8b24b85677d07701b0b474fd056f761767610f6,SUCCESS,FAIL,True,True,True,3,3,1,0,0,0,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m01.log,org.jfree.chart.annotations.junit.XYTitleAnnotationTests::testDrawWithNullInfo,True,True,PASS,,,,1,2
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m01,827036077a3c51b5ab6a7d7ff8b24b85677d07701b0b474fd056f761767610f6,SUCCESS,FAIL,True,True,True,3,3,1,0,0,0,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m01.log,org.jfree.chart.util.junit.LineUtilitiesTests::testClipLine,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,3
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m05,b57e10bf7496c9ab49a84852c60875f53cf65ee475d36cc445975e6c75bf23fd,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m05.log,org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testDrawWithNullInfo,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,2,1
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m05,b57e10bf7496c9ab49a84852c60875f53cf65ee475d36cc445975e6c75bf23fd,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m05.log,org.jfree.chart.annotations.junit.XYTitleAnnotationTests::testDrawWithNullInfo,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,2,2
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m05,b57e10bf7496c9ab49a84852c60875f53cf65ee475d36cc445975e6c75bf23fd,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m05.log,org.jfree.chart.util.junit.LineUtilitiesTests::testClipLine,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,2,3
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m06,d9979978154058164398506e87af198a373a17f4901fc25b5c8cfe885276e548,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m06.log,org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testDrawWithNullInfo,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,1,1
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m06,d9979978154058164398506e87af198a373a17f4901fc25b5c8cfe885276e548,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m06.log,org.jfree.chart.annotations.junit.XYTitleAnnotationTests::testDrawWithNullInfo,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,1,2
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m06,d9979978154058164398506e87af198a373a17f4901fc25b5c8cfe885276e548,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m06.log,org.jfree.chart.util.junit.LineUtilitiesTests::testClipLine,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,1,3
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m07,ffb63f00686b387e2ef475cf42779621528a7fe5093d07190c885c25f60510e8,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m07.log,org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testDrawWithNullInfo,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,2,1
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m07,ffb63f00686b387e2ef475cf42779621528a7fe5093d07190c885c25f60510e8,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m07.log,org.jfree.chart.annotations.junit.XYTitleAnnotationTests::testDrawWithNullInfo,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,2,2
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m07,ffb63f00686b387e2ef475cf42779621528a7fe5093d07190c885c25f60510e8,FAIL,NOT_RUN,False,False,False,3,0,0,0,0,3,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m07.log,org.jfree.chart.util.junit.LineUtilitiesTests::testClipLine,True,False,NOT_RUN,,BUILD_FAIL,Mutant build failed before test execution,2,3
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m08,82a716618c0da94e8c8414ac3356a3978257818e7a0ba553f81ecf7e7e9fcd5a,SUCCESS,FAIL,True,True,True,3,3,1,0,0,0,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m08.log,org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testDrawWithNullInfo,True,True,PASS,,,,1,1
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m08,82a716618c0da94e8c8414ac3356a3978257818e7a0ba553f81ecf7e7e9fcd5a,SUCCESS,FAIL,True,True,True,3,3,1,0,0,0,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m08.log,org.jfree.chart.annotations.junit.XYTitleAnnotationTests::testDrawWithNullInfo,True,True,PASS,,,,1,2
Chart,Chart_1,batch05__Chart_1__clipLine__chart_1f_clipLine_line62,chart_1f_clipLine__line62_141,clipLine,m08,82a716618c0da94e8c8414ac3356a3978257818e7a0ba553f81ecf7e7e9fcd5a,SUCCESS,FAIL,True,True,True,3,3,1,0,0,0,test_results.csv,harness/executions/java/llm/batch05/runs/batch05__Chart_1__clipLine__chart_1f_clipLine_line62/execution/m08.log,org.jfree.chart.util.junit.LineUtilitiesTests::testClipLine,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,3
