dataset,subject_id,target_id,run_name,function_name,mutant_id,mutant_hash,build_status,test_status,killed,executable,log_path
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_16,43e885306713f080eed19daf61bf6d9cef1480c08b6a797d21c8ad4c8f7c70f5,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_16.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_23,deb95c14112072d6a410fe5f72d872e136101180d8435bc61cb52e23667f93ff,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_23.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_1,f9360cdc7756bb35dcf64fd8f1cfdc9b917bcb20680767ff6b361c3de019c7ad,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_1.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_17,a4cd34dfd09690810b1aa264c76cb197022c3024d18b4e3136dce8e30e958675,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_17.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_3,31c1640cac797984bcbbb618103798188ff65a268a75b23c5158c38e2c812396,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_3.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_11,1a8bc6f5328dc1a20915e253311652352a992bb10d53650656934cacc752a398,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_11.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_19,c8414bdaffa70472e9bf8ec79330f1c8f9578e677413a330633ec5c330cbb9f9,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_19.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_5,02921f3d23eb26af1d4b3248b242c19f9a7c889cac94cc5e4e22ad4d95f34557,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_5.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_14,d8a946ce118a2edc5bf024ad8046f061f161439f9367a6135de462994ee0fdd9,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_14.log
defects4j,Lang_1,lang_1f_binaryToHexDigitMsb0_4bits__line403_474,major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474,binaryToHexDigitMsb0_4bits,major_21,a0db013f93e1d991051979f9382b8868a9f6a536b0da59cf656cdec742c32d32,SUCCESS,FAIL,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__lang_1f_binaryToHexDigitMsb0_4bits__line403_474/execution/major_21.log
