dataset,subject_id,target_id,run_name,function_name,mutant_id,mutant_hash,build_status,test_status,killed,executable,log_path
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m03,55e9e4951bcc746e07fae71a6328840a4f4627733f5e2dca0668e87aa1e5a3d5,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m03.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m07,1d651c7884e7bffc8d86e46735d6343f30b62f77d6d10f90276bf5fdecd78b5e,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m07.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m12,cbea77c3a2037d52b974c3d82bf93e91ad9ce1a892c59994b9dc7068e45524bc,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m12.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m04,93a8c3ad1e85e64e6f05c39470004203f4a18e45ffdd2bb910764c2dae1672d1,SUCCESS,FAIL,False,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m04.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m08,91909a52439b58de78b076bcc07ecd89b6462474290b8933474d171301ae7cff,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m08.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m13,99422abc2aae0d3501de7942c28eaf7031ca35e795439388d0fb94d1d54fe01e,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m13.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m01,c875b0c681a38ee8a988d2b3a4b2f77f329ba643580ef5cce495685297da4824,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m01.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m05,62e29c63d0481d9b84bfa025075b9e436e1ea524a49606cca650a5463beda1d1,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m05.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m09,e228905c208a320b66bda124dced1bfa21be2d13b0cbe0616b05f241685e657e,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m09.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m14,7e3ddb9a39c321e8418a91aefe2bc83bcfd9d728ba06398a86aede57dd52bbcf,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m14.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m02,ee956538dc895e1099bbd5bf97c5fd7e598326352177656e5bfcb436449b8be6,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m02.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m06,f4ab286e18e50346cfa42c3d1f63bafdb1bbbd91aaca3147270bfeb378b569dd,SUCCESS,FAIL,True,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m06.log
defects4j,JacksonXml_1,jacksonxml_1f__next__line303_348,batch14__JacksonXml_1__next__jacksonxml_1f_next_line303,_next,m10,0e99b535b668d6c62ac03bb1181b3ffeadf44e6d5ee4c140a315bdd6e25738a3,SUCCESS,FAIL,False,True,harness/executions/java/llm/16/batch14__JacksonXml_1__next__jacksonxml_1f_next_line303/execution/m10.log
