dataset,subject_id,target_id,run_name,function_name,mutant_id,mutant_hash,build_status,test_status,killed,executable,log_path
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_15,597448bcf30e5550555d17e27c1a5e81176771106e20d30c98e8b8ecd982f9f2,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_15.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_22,e5d9d08258877515fd44d27910421424bef43cd1d9837101fa4d429c2591499a,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_22.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_3,471223d6576cde0e736d7f0f560983640f5b981cf90be427163f960ef1fcb555,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_3.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_4,1637101da2f458c53e6528f2bb8d4d7e442d454784ff3c36f92cf2af80799747,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_4.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_14,02db20a761cf075ae099ca019819ca35df227cdf35307aed0a65f7e41f4048e3,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_14.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_21,b18b49fd73370d92046ede6fcc058382404cec38392139e1faaa9aca6e9ba736,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_21.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_29,e6c14c3d588e0d4101f8abb9c7ca16fe7036c91373ec19587919b3fc4fca3d08,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_29.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_36,3fd909e7452d82af5226de774bdb96c36a6c316da912286005805d44c0964691,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_36.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_13,20e74423a01d5f9082cb67497a2bc923bec98c8ed02e6225220207a0f0ec1dbc,SUCCESS,FAIL,True,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_13.log
defects4j,Csv_1,csv_1f_nextToken__line40_118,major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118,nextToken,major_20,745c8998c1d03ef4ff04610b7a10456a1372a558aba85f2003b0d7e38ed1af25,SUCCESS,PASS,False,True,/home/francisco/mt-harness/harness/executions/java/major/execution/major_full_catalog_try2_exec_no_cap_mw8/runs/major_exec__major_full_catalog_try2_exec_no_cap_mw8__csv_1f_nextToken__line40_118/execution/major_20.log
